candi staton,0,1,0,0,0,0,young hearts run free,1976,1976,female,American_female_singers
candlebox,0,0,0,1,0,0,far behind,1994,1994,,
capital cities,0,0,0,0,0,1,safe and sound,2013,2013,,
captain  tennille,0,4,1,0,0,0,"love will keep us together, lonely night angel face, shop around, muskrat love, do that to me one more time",1975,1980,,
captain hollywood project,0,0,0,1,0,0,more and more,1993,1993,,
carl douglas,0,1,0,0,0,0,kung fu fighting,1975,1975,,
carl thomas,0,0,0,0,1,0,i wish,2000,2000,male,American_male_singers
carla thomas,1,0,0,0,0,0,baby,1966,1966,female,African-American_female_singers
carly rae jepsen,0,0,0,0,0,1,call me maybe,2012,2012,female,Canadian_female_pop_singers
carly simon,0,5,0,0,0,0,"thats the way ive always heard it should be, anticipation, youre so vain, nobody does it better, you belong to me",1971,1978,female,American_female_guitarists
carly simon  james taylor,0,1,0,0,0,0,mockingbird,1974,1974,,
carol douglas,0,1,0,0,0,0,doctors orders,1975,1975,female,American_female_singers
carole king,0,1,1,0,0,0,"its too latei feel the earth move, one fine day",1971,1980,female,American_female_pop_singers
carrie underwood,0,0,0,0,3,3,"inside your heaven, jesus take the wheel, before he cheats, undo it, good girl, blown away",2005,2012,female,American_female_country_singers
cascada,0,0,0,0,1,0,everytime we touch,2006,2006,,
case,0,0,0,3,1,0,"touch me tease me, happily ever after, faded pictures, missing you",1996,2001,,
cassidy,0,0,0,0,1,0,hotel,2004,2004,female,American_female_singer-songwriters
cassie,0,0,0,0,1,0,me  u,2006,2006,,
cat stevens,0,3,0,0,0,0,"wild world, morning has broken, oh very young",1971,1974,male,English_male_singer-songwriters
cathy dennis,0,0,0,3,0,0,"touch me all night long, too many walls, just another dream",1991,1991,female,English_female_pop_singers
cc music factory,0,0,0,3,0,0,"gonna make you sweat everybody dance now, here we go, things that make you go hmmm",1991,1991,,
cece peniston,0,0,0,3,0,0,"finally, keep on walkin, we got a love thang",1992,1992,female,African-American_female_singers
cee lo green,0,0,0,0,0,1,fuck you,2011,2011,,
celine dion,0,0,0,8,2,0,"where does my heart beat now, if you asked me to, the power of love, because you loved me, its all coming back to me now, all by myself, its all coming back to me now, my heart will go on, thats the way it is, a new day has come",1991,2002,female,Canadian_female_pop_singers
celine dion and peabo bryson,0,0,0,1,0,0,beauty and the beast,1992,1992,,
chad brock,0,0,0,0,1,0,yes,2000,2000,male,American_country_singers
chad kroeger,0,0,0,0,1,0,hero,2002,2002,male,Canadian_male_singers
chairmen of the board,0,1,0,0,0,0,give me just a little more time,1970,1970,,
chaka khan,0,0,1,0,0,0,i feel for you,1985,1985,female,African-American_female_singer-songwriters
chamillionaire,0,0,0,0,1,0,ridin,2006,2006,male,African-American_male_rappers
champaign,0,0,2,0,0,0,"how bout us, try again",1981,1983,,
changing faces,0,0,0,2,0,0,"stroke you up, ghettout",1994,1997,female,
chante moore,0,0,0,1,0,0,chantes got a man,1999,1999,,
charlene,0,0,1,0,0,0,ive never been to me,1982,1982,female,American_female_country_singers
charles  eddie,0,0,0,1,0,0,would i lie to you,1992,1992,male,
charles wright  the watts 103rd street rhythm band,0,2,0,0,0,0,"love land, express yourself",1970,1970,,
charley pride,0,1,0,0,0,0,kiss an angel good mornin,1972,1972,male,American_country_singers
charli xcx,0,0,0,0,0,1,boom clap,2014,2014,female,English_female_pop_singers
charlie daniels band,0,0,1,0,0,0,in america,1980,1980,,
charlie dore,0,0,1,0,0,0,pilot of the airwaves,1980,1980,female,English_female_singers
charlie puth,0,0,0,0,0,1,marvin gaye,2015,2015,male,American_male_singer-songwriters
charlie rich,0,3,0,0,0,0,"behind closed doors, the most beautiful girl, a very special love song",1973,1974,male,American_country_singers
cheap trick,0,1,2,0,0,0,"i want you to want me, the flame, dont be cruel",1979,1988,,
checkmates ltd,1,0,0,0,0,0,black pearl,1969,1969,,
cher,2,5,2,2,0,0,"all i really want to do, bang bang my baby shot me down, gypsys tramps  thieves, the way of love, halfbreed, dark lady, take me home, i found someone, if i could turn back time, just like jesse james, believe",1965,1999,female,American_female_pop_singers
cher and peter cetera,0,0,1,0,0,0,after all,1989,1989,male,
cher lloyd,0,0,0,0,0,1,want u back,2012,2012,female,English_female_rappers
cherish,0,0,0,0,1,0,do it to it,2006,2006,female,
cheryl lynn,0,1,0,0,0,0,got to be real,1979,1979,female,African-American_female_singers
chesney hawkes,0,0,0,1,0,0,the one and only,1991,1991,male,English_male_singers
chic,0,4,0,0,0,0,"dance dance dance yowsah yowsah yowsah, le freak, good times, i want your love",1978,1979,,
chicago,0,8,6,1,0,0,"make me smile, 25 or 6 to 4, beginningscolour my world, saturday in the park, feelin stronger every day, ive been searchin so long, call on me, if you leave me now, hard to say im sorry, hard habit to break, youre the inspiration, will you still love me, i dont wanna live without your love, look away, what kind of man would i be",1970,1990,,
chingy,0,0,0,0,5,0,"right thurr, holidae in, one call away, holidae in, pullin me back",2003,2006,male,African-American_male_rappers
chris brown,0,0,0,0,9,8,"run it, run it, yo excuse me miss, gimme that, say goodbye, kiss kiss, with you, forever, kiss kiss, deuces, look at me now, yeah 3x, she aint you, dont wake me up, turn up the music, loyal, new flame",2005,2014,male,African-American_male_rappers
chris brown and tyga,0,0,0,0,0,1,ayo,2015,2015,,
chris de burgh,0,0,1,0,0,0,the lady in red,1987,1987,male,British_male_singers
chris isaak,0,0,0,1,0,0,wicked game,1991,1991,male,American_male_guitarists
chris montez,1,0,0,0,0,0,the more i see you,1966,1966,male,American_male_singers
chris rea,0,1,0,0,0,0,fool if you think its over,1978,1978,male,English_male_singers
christie,0,1,0,0,0,0,yellow river,1970,1970,,
christina aguilera,0,0,0,1,7,0,"genie in a bottle, what a girl wants, come on over baby all i want is you, i turn to you, beautiful, cant hold us down, fighter, aint no other man",1999,2006,female,American_female_pop_singers
christina aguilera lil kim m'ya and pink,0,0,0,0,1,0,lady marmalade,2001,2001,female,
christina milian,0,0,0,0,1,0,dip it low,2004,2004,female,American_female_pop_singers
christina perri,0,0,0,0,0,2,"jar of hearts, a thousand years",2011,2012,female,American_female_singer-songwriters
christine mcvie,0,0,1,0,0,0,got a hold on me,1984,1984,female,English_female_singers
christopher cross,0,0,6,0,0,0,"ride like the wind, sailing, arthurs theme best that you can do, arthurs theme best that you can do, all right, think of laura",1980,1984,male,American_male_singer-songwriters
chuck berry,0,1,0,0,0,0,my dingaling,1972,1972,male,American_male_guitarists
chuck mangione,0,1,0,0,0,0,feels so good,1978,1978,,
chumbawamba,0,0,0,2,0,0,"tubthumping, tubthumping",1997,1998,,
ciara,0,0,0,0,5,1,"goodies, oh, get up, like a boy, promise, body party",2004,2013,female,African-American_female_singers
ciara and missy elliott,0,0,0,0,1,0,1 2 step,2005,2005,,
citizen king,0,0,0,1,0,0,better days and the bottom drops out,1999,1999,male,
city high,0,0,0,0,2,0,"what would you do, caramel",2001,2002,both,
cj  company,0,1,0,0,0,0,devils gun,1977,1977,,
clarence carter,1,1,0,0,0,0,"slip away, patches",1968,1970,,
classics iv,2,0,0,0,0,0,"spooky, traces",1968,1969,,
clay aiken,0,0,0,0,1,0,this is the night,2003,2003,male,American_male_pop_singers
clean bandit,0,0,0,0,0,1,rather be,2014,2014,,
cliff nobles,1,0,0,0,0,0,the horse,1968,1968,male,American_male_singers
cliff richard,0,1,2,0,0,0,"devil woman, we dont talk anymore, a little in love",1976,1981,male,English_male_singers
climax,0,1,0,0,0,0,precious and few,1972,1972,,
climax blues band,0,1,1,0,0,0,"couldnt get it right, i love you",1977,1981,male,
clint holmes,0,1,0,0,0,0,playground in my mind,1973,1973,,
club nouveau,0,0,1,0,0,0,lean on me,1987,1987,both,
cobra starship,0,0,0,0,1,1,"good girls go bad, you make me feel",2009,2011,,
colbie caillat,0,0,0,0,4,0,"bubbly, bubbly, realize, fallin for you",2007,2009,female,American_female_guitarists
colby odonis,0,0,0,0,1,0,what you got,2008,2008,male,
coldplay,0,0,0,0,4,2,"clocks, speed of sound, viva la vida, viva la vida, paradise, a sky full of stars",2003,2014,,
collective soul,0,0,0,3,0,0,"shine, december, the world i know",1994,1996,,
color me badd,0,0,0,6,0,0,"i wanna sex you up, i adore mi amor, all 4 love, slow motion, thinkin back, the earth the sun the rain",1991,1996,,
commander cody and his lost planet airmen,0,1,0,0,0,0,hot rod lincoln,1972,1972,,
commodores,0,4,4,0,0,0,"sweet love, easy, three times a lady, sail on, still, lady you bring me up, oh no, nightshift",1976,1985,,
coolio,0,0,0,5,0,0,"fantastic voyage, gangstas paradise, gangstas paradise, 1 2 3 4 sumpin new, c u when u get there",1994,1997,male,African-American_male_rappers
corey hart,0,0,2,0,0,0,"sunglasses at night, never surrender",1984,1985,male,Canadian_male_singers
corina,0,0,0,1,0,0,temptation,1991,1991,female,American_female_singers
cornelius brothers  sister rose,0,2,0,0,0,0,"treat her like a lady, too late to turn back now",1971,1972,,
corona,0,0,0,1,0,0,the rhythm of the night,1995,1995,,
count five,1,0,0,0,0,0,psychotic reaction,1966,1966,,
craig david,0,0,0,0,2,0,"fill me in, 7 days",2001,2002,male,English_male_singer-songwriters
craig mack,0,0,0,1,0,0,flava in ya ear,1994,1994,male,African-American_male_rappers
crash test dummies,0,0,0,1,0,0,mmm mmm mmm mmm,1994,1994,male,
crazy elephant,1,0,0,0,0,0,gimme gimme good lovin,1969,1969,,
crazy town,0,0,0,0,1,0,butterfly,2001,2001,,
cream,2,0,0,0,0,0,"sunshine of your love, white room",1968,1968,,
creed,0,0,0,1,5,0,"one, higher, with arms wide open, with arms wide open, my sacrifice, one last breath",1999,2002,,
creedence clearwater revival,4,3,0,0,0,0,"suzie q, proud mary, bad moon rising, green river, lookin out my back door, up around the bend, travelin band",1968,1970,,
crime mob and lil scrappy,0,0,0,0,1,0,rock yo hips,2007,2007,,
crispian st peters,1,0,0,0,0,0,the pied piper,1966,1966,male,
crosby stills  nash,0,1,1,0,0,0,"just a song before i go, wasted on the way",1977,1982,,
crosby stills nash  young,0,1,0,0,0,0,woodstock,1970,1970,male,
crowded house,0,0,2,0,0,0,"dont dream its over, something so strong",1987,1987,,
crucial conflict,0,0,0,1,0,0,hay,1996,1996,,
crystal gayle,0,1,0,0,0,0,dont it make my brown eyes blue,1978,1978,female,American_female_country_singers
crystal waters,0,0,0,2,0,0,"100 pure love, 100 pure love",1994,1995,female,American_female_singer-songwriters
culture beat,0,0,0,1,0,0,mr vain,1994,1994,,
culture club,0,0,6,0,0,0,"do you really want to hurt me, time clock of the heart, ill tumble 4 ya, karma chameleon, miss me blind, church of the poison mind",1983,1984,,
curtis mayfield,0,2,0,0,0,0,"freddies dead, superfly",1972,1973,male,American_male_guitarists
cutting crew,0,0,2,0,0,0,"i just died in your arms, ive been in love before",1987,1987,,
cyndi lauper,0,0,6,0,0,0,"girls just want to have fun, time after time, she bop, all through the night, true colors, change of heart",1984,1987,female,American_female_country_singers
cypress hill,0,0,0,1,0,0,insane in the brain,1993,1993,male,
d mob,0,0,0,1,0,0,cmon and get my love,1990,1990,,
d12,0,0,0,0,1,0,my band,2004,2004,,
d4l,0,0,0,0,1,0,laffy taffy,2006,2006,,
da brat,0,0,0,2,1,0,"funkdafied, give it 2 you, whatchu like",1994,2000,,
daddy dewdrop,0,1,0,0,0,0,chickaboom dont ya jes love it,1971,1971,male,
daddy yankee,0,0,0,0,1,0,rompe,2006,2006,,
daft punk,0,0,0,0,0,1,get lucky,2013,2013,,
damn yankees,0,0,0,1,0,0,high enough,1991,1991,,
dan fogelberg,0,0,3,0,0,0,"longer, same old lang syne, leader of the band",1980,1982,male,American_country_singers
dan hartman,0,0,1,0,0,0,i can dream about you,1984,1984,male,American_male_singers
dan hill,0,1,1,0,0,0,"sometimes when we touch, cant we try",1978,1987,male,Canadian_male_singers
dangelo,0,0,0,2,0,0,"brown sugar, lady",1995,1996,,
daniel bedingfield,0,0,0,0,2,0,"gotta get thru this, if youre not the one",2002,2003,male,British_male_singers
daniel boone,0,1,0,0,0,0,beautiful sunday,1972,1972,male,English_male_singers
daniel powter,0,0,0,0,1,0,bad day,2006,2006,male,Canadian_male_singers
danity kane,0,0,0,0,2,0,"show stopper, damaged",2006,2008,,
darius rucker,0,0,0,0,0,1,wagon wheel,2013,2013,male,American_country_singers
darryl worley,0,0,0,0,1,0,have you forgotten,2003,2003,male,American_country_singers
daryl hall,0,0,1,0,0,0,dreamtime,1986,1986,male,American_male_singers
daryl hall  john oates,0,0,11,0,0,0,"i cant go for that no can do, private eyes, did it in a minute, maneater, one on one, family man, say it isnt so, adult education, out of touch, method of modern love, everything your heart desires",1982,1988,,
das efx,0,0,0,1,0,0,they want efx,1992,1992,,
daughtry,0,0,0,0,4,1,"its not over, home, feels like tonight, no surprise, life after you",2007,2010,male,
dave edmunds,0,1,0,0,0,0,i hear you knocking,1971,1971,male,Welsh_male_singers
dave loggins,0,1,0,0,0,0,please come to boston,1974,1974,male,
dave matthews band,0,0,0,0,1,0,the space between,2001,2001,male,
david archuleta,0,0,0,0,1,0,crush,2008,2008,male,American_male_pop_singers
david banner,0,0,0,0,2,0,"play, get like me",2005,2008,male,African-American_male_rappers
david bowie,0,3,2,0,0,0,"space oddity, fame, golden years, lets dance, china girl",1973,1983,male,English_male_singer-songwriters
david cook,0,0,0,0,1,0,the time of my life,2008,2008,male,American_male_guitarists
david essex,0,1,0,0,0,0,rock on,1974,1974,male,English_male_singers
david gates,0,1,0,0,0,0,goodbye girl,1978,1978,male,American_country_singers
david guetta,0,0,0,0,0,7,"sexy bitch, without you, where them girls at, titanium, turn me on, without you, hey mama",2010,2015,,
david houston,1,0,0,0,0,0,almost persuaded,1966,1966,male,American_country_singers
david lee roth,0,0,2,0,0,0,"california girls, just like paradise",1985,1988,male,American_male_singers
david naughton,0,1,0,0,0,0,makin it,1979,1979,male,
david ruffin,1,1,0,0,0,0,"my whole world ended the moment you left me, walk away from love",1969,1976,male,African-American_male_singers
david soul,0,1,0,0,0,0,dont give up on us,1977,1977,male,American_male_singers
dawn,0,1,0,0,0,0,candida,1970,1970,,
dazz band,0,0,1,0,0,0,let it whip,1982,1982,,
dean friedman,0,1,0,0,0,0,ariel,1977,1977,male,American_male_guitarists
debarge,0,0,4,0,0,0,"all this love, time will reveal, rhythm of the night, whos holding donna now",1983,1985,,
debbie gibson,0,0,5,0,0,0,"only in my dreams, shake your love, foolish beat, out of the blue, lost in your eyes",1987,1989,female,American_female_singer-songwriters
debby boone,0,1,0,0,0,0,you light up my life,1978,1978,female,American_female_country_singers
debelah morgan,0,0,0,0,2,0,"dance with me, dance with me",2000,2001,female,American_female_singer-songwriters
deborah cox,0,0,0,3,0,0,"who do u love, nobodys supposed to be here, nobodys supposed to be here",1996,1999,female,Canadian_female_pop_singers
deeelite,0,0,0,1,0,0,groove is in the heart,1991,1991,both,
deep blue something,0,0,0,1,0,0,breakfast at tiffanys,1996,1996,,
deep purple,0,1,0,0,0,0,smoke on the water,1973,1973,,
def leppard,0,0,4,3,0,0,"photograph, pour some sugar on me, love bites, armageddon it, have you ever needed someone so bad, lets get rocked, two steps behind",1983,1993,,
default,0,0,0,0,1,0,wasting my time,2002,2002,male,
del amitri,0,0,0,1,0,0,roll to me,1995,1995,,
del shannon,1,0,0,0,0,0,keep searchin well follow the sun,1965,1965,,
delaney  bonnie  friends,0,1,0,0,0,0,never ending song of love,1971,1971,,
delbert mcclinton,0,0,1,0,0,0,giving it up for your love,1981,1981,male,American_country_singers
dem franchize boyz,0,0,0,0,2,0,"lean wit it rock wit it, i think they like me",2006,2006,,
demi lovato,0,0,0,0,0,3,"give your heart a break, heart attack, cool for the summer",2012,2015,female,American_female_pop_singers
deniece williams,0,0,2,0,0,0,"its gonna take a miracle, lets hear it for the boy",1982,1984,female,American_female_singers
denise lasalle,0,1,0,0,0,0,trapped by a thing called love,1971,1971,female,American_female_singers
dennis coffey,0,1,0,0,0,0,scorpio,1972,1972,male,American_male_guitarists
deodato,0,1,0,0,0,0,also sprach zarathustra 2001,1973,1973,male,
deon estus,0,0,1,0,0,0,heaven help me,1989,1989,male,American_male_guitarists
deon jackson,1,0,0,0,0,0,love makes the world go round,1966,1966,,
depeche mode,0,0,0,1,0,0,enjoy the silence,1990,1990,male,
derek and the dominos,0,1,0,0,0,0,layla,1972,1972,,
desree,0,0,0,1,0,0,you gotta be,1995,1995,female,
destinys child,0,0,0,2,10,0,"no no no, bills bills bills, say my name, jumpin jumpin, independent women, independent women, survivor, bootylicious, lose my breath, soldier, cater 2 u, lose my breath",1998,2005,female,
